ProbeID	Name	3-2_ham_S91_L004	3-4_ham_S92_L004	3-6_ham_S93_L004	4-2_ham_S94_L004	4-5_ham_S95_L004	4-6_ham_S96_L004	UN_CT_1_ham_S89_L004	UN_CT_3_ham_S90_L004
ENSMAUG00000017626.1	MGARP	-1	-1	-0.954	-1	-0.894	-0.922	-1	-0.968
ENSMAUG00000017627.1	C8G	-0.748	-0.88	-0.548	-0.813	-0.568	-0.685	-0.774	-0.63
ENSMAUG00000017628.1	FGL2	2.589523817	2.498506189	2.445991491	2.249748715	2.738335504	2.8623522	2.096936483	2.171206827
ENSMAUG00000017629.1	NPTX2	-0.946	-1	-1	-0.983	-0.989	-1	-1	-1
ENSMAUG00000017630.1	SPTLC3	-0.798	-0.824	-0.72	-0.592	-0.855	-0.724	-0.833	-0.717
ENSMAUG00000017631.1		0.584000383	-0.059	0.602171791	0.763836459	0.199122642	-1	-0.57	-0.998
ENSMAUG00000017632.1	CACNA1C	-0.51	-0.397	-0.366	1.284514133	0.885183866	1.21350282	0.650764559	0.795766948
ENSMAUG00000017633.1	GCKR	-0.983	-1	-0.963	-0.953	-1	-1	-0.987	-0.987
ENSMAUG00000017634.1		2.824156844	2.518786896	3.208985389	3.355157256	2.746957642	3.350921507	2.625036646	2.995484519
ENSMAUG00000017635.1		1.299244658	1.279768422	1.944108799	0.731183242	-0.168	0.032806145	0.242450074	0.112366523
ENSMAUG00000017636.1	CCND1	4.643913896	5.0368989	5.225352061	4.963612838	4.300855871	4.356002915	3.65558081	3.908908956
ENSMAUG00000017637.1	TNMD	-0.967	-1	-1	-0.906	-0.832	-0.969	-0.921	-0.975
ENSMAUG00000017638.1	SLC35G2	-0.826	-0.963	-0.843	-0.554	-0.723	-0.492	-0.748	-0.744
ENSMAUG00000017639.1		-0.062	-0.146	0.216610069	-0.584	-0.57	-0.545	-0.663	-0.735
ENSMAUG00000017640.1	NIPBL	2.9800253	2.791397348	3.047887329	3.281846592	2.793687837	3.337996464	2.671746267	2.929412288
ENSMAUG00000017641.1	LCP2	4.074847916	3.957636059	4.614061958	2.953451501	3.236339539	2.637146506	2.102658131	2.579180148
ENSMAUG00000017642.1	PEX14	1.560225822	1.456280482	1.659011171	1.815575429	1.557777671	1.467801156	1.058662839	1.682573297
ENSMAUG00000017643.1		1.598841578	1.347098671	1.307428525	0.473007568	1.988775562	2.224966365	1.699551633	1.570462931
ENSMAUG00000017644.1		0.031395196	0.874993639	-0.313	1.257010618	1.35952117	1.034919984	0.742437445	0.416839742
ENSMAUG00000017645.1	SGK3	2.780730036	2.441749047	2.88009775	2.521553331	2.489286023	2.72900887	1.922197848	2.123666196
ENSMAUG00000017646.1		2.263034406	2.198808432	2.386259141	1.253384236	2.061084921	2.214435698	1.276794405	1.22527493
ENSMAUG00000017647.1	GLT6D1	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017648.1	TSPAN13	4.189824559	4.371767934	4.260703172	5.24929363	4.750231312	5.029762065	4.358607249	4.798154227
ENSMAUG00000017649.1		1.557777671	1.301587647	1.755314904	0.119024103	0.134878054	-0.455	0.149259365	-0.563
ENSMAUG00000017650.1		-0.973	-0.941	-0.969	-0.974	-0.982	-0.948	-1	-0.979
ENSMAUG00000017651.1	SDAD1	2.125651102	2.027154052	2.605968359	1.60833615	1.22342255	1.381283373	0.458382004	1.144699025
ENSMAUG00000017652.1		3.986501954	3.415353054	3.735847072	4.116946908	3.451936399	3.354170026	3.206486944	3.77589336
ENSMAUG00000017653.1	RRP1	2.742221844	2.916285546	3.50373035	2.558022674	1.882447416	2.123666196	1.378511623	1.96051171
ENSMAUG00000017654.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017655.1	POLR2B	3.02112434	3.030512652	3.280807881	2.967537536	2.495695163	3.019701914	2.277389699	2.568275372
ENSMAUG00000017656.1	FADD	2.548189989	2.826192536	3.117196329	2.864136609	2.485941983	2.453122447	1.535057595	2.462575888
ENSMAUG00000017657.1	ADI1	2.351345642	2.67468662	2.070732786	3.575433357	3.226354387	3.381006437	3.165107985	3.290571851
ENSMAUG00000017658.1	PGK2	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017659.1	GPR132	-0.344	-0.51	-0.455	-0.809	-0.689	-0.594	-0.908	-0.823
ENSMAUG00000017660.1	YTHDF1	3.037382222	3.157852169	3.265586919	3.149259365	2.899369008	2.835519901	2.182056609	2.685715936
ENSMAUG00000017661.1		-0.696	-0.668	-0.658	-0.692	-0.685	-0.39	-0.355	-0.39
ENSMAUG00000017662.1		6.222843193	6.141064876	6.177459405	5.691003665	5.656753767	5.574979456	6.24610401	5.986774976
ENSMAUG00000017663.1	SLURP1	-0.88	-0.87	-1	-1	-0.755	-1	-0.9	-0.905
ENSMAUG00000017664.1	EFR3A	2.922007507	2.988412026	3.337711092	2.9640289	2.68907547	2.849599011	2.392866916	2.635986504
ENSMAUG00000017665.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017666.1	ABCF3	2.510961919	2.712375673	2.97819563	2.734005034	2.17280751	2.50589093	2.186183586	2.324234562
ENSMAUG00000017667.1		1.328836464	2.145351386	1.197865391	1.095586908	1.299830762	0.777367109	0.683471893	1.357833479
ENSMAUG00000017668.1	GRM6	-0.981	-1	-0.935	-1	-1	-1	-0.969	-1
ENSMAUG00000017669.1	DUSP19	0.535057595	-0.026	0.284514133	1.929412288	1.202260984	1.807354922	1.700883556	1.824156844
ENSMAUG00000017670.1	HJURP	1.075190314	1.269631651	1.349931373	-0.211	-0.187	-0.493	-0.468	-0.619
ENSMAUG00000017671.1		4.278728213	4.436228481	4.705425039	4.321928095	4.207892852	4.527695935	3.935742601	4.388533979
ENSMAUG00000017672.1	PLPPR3	0.342554745	1.073820233	0.677169939	-0.052	-0.142	-0.419	-0.482	-0.316
ENSMAUG00000017673.1		1.520547968	2.180147861	2.188084371	3.59454855	2.905158322	3.192352001	2.785759774	3.158821722
ENSMAUG00000017674.1	CD101	1.136847604	0.959028219	1.974162168	0.722466024	0.762986565	1.000721167	0.211635253	0.932061171
ENSMAUG00000017675.1	MKKS	1.801986364	1.585443319	1.719840555	1.686164326	1.340847077	1.253989266	0.917622702	1.138814469
ENSMAUG00000017676.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017677.1		0.909965067	0.922958964	1.594070757	1.443606651	0.707524791	1.216610069	1.22650853	1.435628594
ENSMAUG00000017678.1	INPP5E	-0.015	0.175045486	0.493647334	0.729444007	0.39835037	0.74760223	0.46571332	0.982582947
ENSMAUG00000017679.1	ARHGEF33	-0.952	-0.943	-0.96	-0.975	-0.958	-0.95	-0.968	-0.969
ENSMAUG00000017680.1	SPRYD7	3.363871925	3.308448252	3.452858965	3.935365451	3.506398832	4.078439051	3.374622206	3.566693402
ENSMAUG00000017681.1	DNTTIP2	3.309467259	3.161081482	3.740279983	3.37114063	2.761498045	3.238481171	2.695993813	2.813524689
ENSMAUG00000017682.1	LYVE1	0.341416524	0.532067552	1.086783766	1.092883966	1.204140717	1.073134705	0.459431619	1.136847604
ENSMAUG00000017683.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017684.1		-1	-0.938	-1	-0.972	-0.981	-1	-0.93	-0.955
ENSMAUG00000017685.1	ATP5G3	5.926307857	5.714877417	5.509727507	4.971819421	5.104210838	4.988002938	4.796597754	4.979979587
ENSMAUG00000017686.1	ARHGEF7	2.252476214	2.40599236	2.694211608	2.629706322	2.138486844	2.305678743	1.863145543	2.241230036
ENSMAUG00000017687.1	FTMT	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017688.1	PRMT2	2.538538164	2.860764203	2.947479146	3.368628682	3.081850889	3.370164281	2.796182411	3.21023299
ENSMAUG00000017689.1		2.435628594	2.783666181	2.72617728	1.388465097	1.47612242	-0.281	-0.357	0.24610401
ENSMAUG00000017690.1		3.739416093	3.874108399	4.21428026	3.945607703	3.725632105	4.327256216	3.564378169	3.903134704
ENSMAUG00000017691.1	GPR153	-0.288	0.022900402	-0.043	-0.355	-0.319	0.425459305	-0.149	0.390667686
ENSMAUG00000017692.1	TLR7	2.545721311	1.9053509	2.426533138	0.283329168	1.014355293	0.808179084	0.055195654	0.571434116
ENSMAUG00000017693.1	TRIM47	2.357270476	2.719840555	3.023787614	1.719402512	1.767654798	1.216610069	0.711054322	0.9053509
ENSMAUG00000017694.1	XKRX	-0.744	-0.626	-0.725	-0.669	-0.639	-0.377	-0.627	-0.667
ENSMAUG00000017695.1	VSX2	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017696.1		4.303123168	4.091530593	4.694434504	4.398418782	3.916572184	3.881370961	3.967445313	4.010869333
ENSMAUG00000017697.1	ARID1B	1.744161096	2.152507948	2.346247774	2.608572716	2.029276182	2.1567202	1.577247536	2.091192052
ENSMAUG00000017698.1	LRRC61	-0.692	-0.638	-0.642	-0.492	-0.572	-0.422	-0.49	-0.232
ENSMAUG00000017699.1	2410131K14RIK	0.155749233	0.456280482	0.732920382	1.132247798	0.327687364	0.662661255	0.445726703	0.937344392
ENSMAUG00000017700.1	NFE2L2	4.556184143	4.416029011	4.887427788	4.002972494	3.703654454	3.738119289	2.95214716	3.35614381
ENSMAUG00000017701.1	PTGES2	0.427606173	0.902266569	0.919912089	0.806530289	0.381837084	0.301002256	0.327687364	0.34596403
ENSMAUG00000017702.1	MTRF1L	1.142740172	1.204766751	1.265436896	1.335140206	0.795766948	1.288653864	1.320195821	1.440952198
ENSMAUG00000017703.1		4.655065551	5.033511102	5.144413525	5.040892431	4.485491232	4.659125376	3.793479761	4.461724992
ENSMAUG00000017704.1	ORMDL3	1.438292852	1.831471933	1.81393507	2.687956494	2.28273632	2.778629126	2.74092756	2.904965719
ENSMAUG00000017705.1	PYCR2	2.49057013	2.820893749	2.702435914	2.809002775	2.426801472	2.653060017	2.030336078	2.346247774
ENSMAUG00000017706.1		-0.915	-0.877	-0.968	-0.752	-0.856	-0.865	-0.93	-0.955
ENSMAUG00000017707.1	HOOK1	1.51903861	1.593592806	1.758303177	2.210388864	1.277984747	2.046141782	1.251567621	1.557287542
ENSMAUG00000017708.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017709.1	PLVAP	3.558512553	4.75033852	4.518661023	5.94204526	4.795143529	5.077456652	4.556184143	4.798102372
ENSMAUG00000017710.1	KCNH5	-1	-1	-0.991	-1	-0.995	-1	-1	-1
ENSMAUG00000017711.1	CCDC114	0.569491092	1.168000125	0.791605725	1.512479747	1.283329168	0.134878054	-0.083	-0.018
ENSMAUG00000017712.1		3.192352001	3.387776098	3.531194288	3.352334805	3.352334805	3.242602506	2.468322644	3.18173866
ENSMAUG00000017713.1	PACS1	1.062121712	1.384602458	1.3068455	1.37517848	1.204766751	1.473527177	0.834306703	1.329410671
ENSMAUG00000017714.1		3.973611276	4.632966125	4.923624611	3.350497247	3.31889525	3.576038337	3.445461867	3.931399406
ENSMAUG00000017715.1		-0.979	-1	-0.977	-1	-0.974	-0.941	-0.933	-0.92
ENSMAUG00000017716.1	SPINK6	-0.445	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017717.1	PCDHGA1	-0.828	-0.794	-0.738	-0.45	-0.712	-0.621	-0.627	-0.516
ENSMAUG00000017718.1	TAP1	4.413255573	4.531381461	4.7367131	3.477677328	3.931588513	1.759581973	1.402722177	1.605020153
ENSMAUG00000017719.1		-0.904	-0.896	-0.783	-0.046	-0.739	-0.242	-0.602	-0.163
ENSMAUG00000017720.1	HOXB9	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017721.1	DYM	1.834306703	1.793687837	2.226200229	2.155749233	1.909197063	1.970117398	1.577730931	2.029276182
ENSMAUG00000017722.1		-0.76	-0.745	-0.879	-0.335	-0.45	-0.773	-1	-0.833
ENSMAUG00000017723.1	UBXN7	2.025383221	2.187134291	2.23572706	2.69131082	2.049979203	2.482590175	1.877351626	2.206330648
ENSMAUG00000017724.1	TOPAZ1	-0.959	-0.968	-0.947	-0.983	-0.978	-0.978	-0.986	-0.995
ENSMAUG00000017725.1	E230025N22RIK	-1	-0.971	-1	-1	-1	-1	-1	-0.916
ENSMAUG00000017726.1	SLITRK4	-0.895	-0.886	-0.913	-0.911	-0.948	-0.908	-0.913	-0.898
ENSMAUG00000017727.1	TGFA	-0.315	-0.282	0.049630768	-0.364	-0.614	-0.531	-0.675	-0.506
ENSMAUG00000017728.1	TENT5C	1.563646269	2.642701572	1.525567789	3.251719093	2.653977179	3.164947141	2.751677946	2.380452407
ENSMAUG00000017729.1	FCRLS	2.083383588	1.535555333	1.358396262	1.113033665	1.570948605	1.004321606	0.481298942	0.640620928
ENSMAUG00000017730.1	RAB34	2.21971064	2.388465097	2.324810603	2.096936483	1.971957335	2.226200229	2.004321606	2.327112471
ENSMAUG00000017731.1	SPTBN4	-0.98	-0.964	-0.981	-0.99	-0.987	-0.987	-0.984	-0.971
ENSMAUG00000017732.1	TICRR	-0.198	-0.112	0.037030731	-0.768	-0.801	-0.874	-0.882	-0.85
ENSMAUG00000017733.1	INSRR	-0.994	-0.979	-1	-0.952	-0.976	-0.964	-0.995	-0.975
ENSMAUG00000017734.1		8.903655936	8.874913744	8.50449725	7.875823058	8.405469118	7.799754346	7.202897626	7.609489041
ENSMAUG00000017735.1	SEC11A	4.196449673	4.19511133	4.60951859	3.945794957	3.781569545	3.894817763	3.049456519	3.532566323
ENSMAUG00000017736.1		3.698885209	3.716112942	3.545474211	3.543372148	3.115865583	3.016139703	3.181261604	3.146492307
ENSMAUG00000017737.1	TGFBR3	1.09423607	1.760007987	1.443076151	3.031395196	2.527320608	2.714575239	2.132905812	2.440420721
ENSMAUG00000017738.1	PNPLA5	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017739.1	REPS2	0.707524791	0.59072177	0.542010356	2.702214251	2.213191727	2.65558081	2.260025656	2.737903041
ENSMAUG00000017740.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017741.1	PFKL	4.208595292	4.229049503	4.801210402	3.374761295	3.13060145	2.728138203	2.43909117	2.767231037
ENSMAUG00000017742.1	USP6NL	1.989502361	2.080998686	2.096599207	2.968090752	2.585443319	3.015782997	2.22527493	2.470667008
ENSMAUG00000017743.1	HDLBP	5.263785614	5.40053793	5.767416448	4.958146674	4.548313312	4.615534006	4.006208245	4.465974465
ENSMAUG00000017744.1	GIT1	2.465190888	3.003062474	3.227124934	2.938850337	2.868686765	2.728355919	2.312665174	2.801779482
ENSMAUG00000017745.1	DPY30	3.728138203	3.907179106	3.808282071	3.898595342	3.690752307	3.212258044	2.878725341	2.800537563
ENSMAUG00000017746.1	OXSR1	2.373787394	2.530320495	3.014355293	2.595980979	2.097610797	2.534061602	2.287767778	2.435628594
ENSMAUG00000017747.1		0.680774425	0.475084883	0.724213687	1.367371066	0.755314904	2.27857955	1.574828124	1.785341299
ENSMAUG00000017748.1	CETN1	-0.921	-0.915	-1	-1	-1	-1	-1	-1
ENSMAUG00000017749.1	NCKAP1	4.289244285	4.324594615	4.384878704	4.923101629	4.363100974	5.029232003	4.473851838	4.786230415
ENSMAUG00000017750.1	D5ERTD579E	1.87892148	2.093898163	2.171847314	3.098621677	2.354170026	3.076730101	2.610700062	2.753818443
ENSMAUG00000017751.1		2.167679062	1.6617496	2.206330648	1.679423798	1.431355522	1.892973815	1.071076162	1.305678743
ENSMAUG00000017752.1	PHLDA3	2.596696661	2.983495294	2.650994269	1.970853654	1.50589093	1.455228571	1.949348164	1.777787904
ENSMAUG00000017753.1	EPHA1	0.463622457	0.842375488	0.604071324	2.04649106	1.365132593	1.945982186	1.018634174	1.663572335
ENSMAUG00000017754.1		-1	-1	-1	-1	-0.778	-1	-1	-1
ENSMAUG00000017755.1	PSMG4	2.421425296	2.81393507	2.803640357	2.22002033	1.97819563	1.972692654	1.827412574	2.185232254
ENSMAUG00000017756.1	MRPL14	4.535617539	4.576038337	4.2773153	4.985864701	4.425526443	4.704706001	4.266786541	4.264536431
ENSMAUG00000017757.1	EMSY	1.249748715	1.370722275	1.487486349	1.706198987	1.117695043	1.609754962	1.020057652	1.474046599
ENSMAUG00000017758.1	DOC2G	-0.697	-0.53	-0.546	-0.451	-0.414	-0.776	0.35614381	0.169925001
ENSMAUG00000017759.1	UNC119	1.703986604	1.898014819	1.351628329	3.163015606	2.507160349	3.206799487	2.399171094	2.873222616
ENSMAUG00000017760.1	CDK13	2.60430859	2.517275693	2.749963258	2.791605725	2.449957484	2.816190083	2.054501216	2.453649266
ENSMAUG00000017761.1		-0.861	-0.9	-0.636	-0.777	-0.849	-0.867	-0.925	-0.856
ENSMAUG00000017762.1	FRS2	0.422233001	0.534061602	0.704871964	1.183962835	0.871843649	1.421694581	0.772307975	1.064882852
ENSMAUG00000017763.1	CPEB1	-0.777	-0.804	-0.943	-0.403	-0.671	-0.532	-0.723	-0.717
ENSMAUG00000017764.1		-1	-1	0.712815854	-1	-0.516	-1	-1	-1
ENSMAUG00000017765.1	GLB1	2.938473998	2.7031007	2.973427598	2.569734113	2.525818322	2.451804556	2.054501216	2.459693903
ENSMAUG00000017766.1	DBF4	1.82700601	1.978927776	2.254291686	0.535057595	0.59072177	0.09895848	-0.249	-0.169
ENSMAUG00000017767.1	ELN	4.729335235	5.524815928	5.045093438	3.90833257	4.283995831	4.242907322	4.670727054	4.974208066
ENSMAUG00000017768.1	RDH10	2.117695043	2.631337144	2.507414099	1.674460652	1.835519901	1.728138203	0.740711733	1.380729449
ENSMAUG00000017769.1	PCDH8	-0.993	-1	-0.992	-0.986	-0.981	-0.986	-0.988	-0.96
ENSMAUG00000017770.1	FAM117B	-0.306	-0.118	0.418999465	0.40053793	-0.08	-0.052	-0.133	0.177598929
ENSMAUG00000017771.1	CRYZ	1.691534165	1.582074221	1.89569039	1.236339539	1.253384236	1.448372395	0.805705185	1.289244285
ENSMAUG00000017772.1		0.60312187	0.893750502	0.7031007	1.811471031	1.228356954	1.771463058	1.334568276	1.835519901
ENSMAUG00000017773.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017774.1	BTBD18	-0.973	-0.913	-0.939	-0.961	-0.974	-0.949	-0.935	-0.958
ENSMAUG00000017775.1	IKZF2	0.27857955	0.511973982	0.316145742	0.574343754	0.549915554	0.444667067	-0.301	0.038436182
ENSMAUG00000017776.1	PHF20	1.953078953	2.025383221	2.566815154	2.477936316	1.98112199	2.445991491	1.936213901	2.159952045
ENSMAUG00000017777.1	RAP2B	4.531443846	4.63343121	4.581893512	3.506017922	3.377123749	3.223731445	2.767654798	3.097442248
ENSMAUG00000017778.1	CYP2S1	-0.574	-0.532	-0.508	0.96051171	0.40053793	0.604071324	-0.137	0.694211608
ENSMAUG00000017779.1	TEX55	-0.971	-0.969	-1	-1	-1	-1	-1	-1
ENSMAUG00000017780.1	CCKBR	-1	-1	-0.985	-1	-0.992	-0.988	-1	-0.97
ENSMAUG00000017781.1	PTH2	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017782.1	PRR29	-0.378	0.339137385	-0.303	1.153156788	1.071762669	-0.799	-0.151	-0.133
ENSMAUG00000017783.1	ZFP248	-0.592	-0.618	-0.563	-0.394	-0.595	-0.35	-0.588	-0.546
ENSMAUG00000017784.1	RPS6KA1	3.085424656	3.196607044	3.378650337	2.881273061	2.622696128	2.761285273	2.096936483	2.650764559
ENSMAUG00000017785.1	FRMD8	2.488257913	2.636682617	2.673330279	2.381006437	2.253989266	2.34596403	1.974896364	2.313245852
ENSMAUG00000017786.1	CASD1	1.147306699	0.718087584	0.777367109	1.453122447	1.442014566	1.928275562	1.194087052	1.541019153
ENSMAUG00000017787.1	NPY6R	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017788.1		-0.786	-0.764	-0.028	-1	-0.85	-0.785	-1	-0.478
ENSMAUG00000017789.1		4.932297442	4.946496941	5.328872359	3.87115367	3.131918679	3.366252264	3.435228531	3.376846014
ENSMAUG00000017790.1		3.153643226	2.585923977	3.497995501	1.095586908	1.233274539	0.185232254	-0.725	0.378511623
ENSMAUG00000017791.1		2.087123344	2.29953774	2.674008609	2.478195258	1.875386905	2.303050085	1.411426246	2.158013807
ENSMAUG00000017792.1	RAB2A	4.179272174	4.202496084	4.14551443	4.16599231	4.160758876	4.597888675	4.123169543	4.435428576
ENSMAUG00000017793.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017794.1		0.483364361	1.539034703	1.316145742	2.176960992	1.166715445	1.214124805	0.818850561	0.865522959
ENSMAUG00000017795.1	ITGB4	2.796597754	3.085254677	3.294253136	3.36232961	2.682348561	3.127468202	2.187767747	2.983860072
ENSMAUG00000017796.1	HSPB11	2.039840265	2.000721167	2.325674234	2.331131922	2.370722275	2.222186307	1.56315813	1.795766948
ENSMAUG00000017797.1		1.669026766	1.838750118	1.769348599	2.614003045	1.838346737	2.371280054	2.13093087	2.337996464
ENSMAUG00000017798.1		2.469885976	2.047189364	3.274410769	2.069014678	1.884402553	1.614945367	1.329410671	2.194402292
ENSMAUG00000017799.1	KDM1B	1.171847314	1.282143229	1.469365054	1.256406854	0.782408565	0.958285901	0.639695233	0.896078055
ENSMAUG00000017800.1	ZC3H12B	-0.892	-0.832	-0.89	-0.49	-0.671	-0.301	-0.552	-0.38
ENSMAUG00000017801.1	LHFPL4	-0.95	-0.982	-0.934	-0.929	-0.932	-0.904	-0.929	-0.941
ENSMAUG00000017802.1	LYZL6	-1	-1	-0.561	-1	-1	-1	-0.919	-1
ENSMAUG00000017803.1	SLC2A1	2.149259365	2.458119481	3.065399977	1.536550296	1.355580147	1.053111336	0.784085143	0.955312803
ENSMAUG00000017804.1	SYBU	-0.647	-0.476	-0.431	-0.328	-0.271	0.089498151	-0.201	-0.048
ENSMAUG00000017805.1	FARSB	3.627490111	3.67457364	3.783770933	3.253081625	2.791188942	3.145351386	2.501311749	2.621993232
ENSMAUG00000017806.1		-0.079	-0.319	-0.186	-0.422	-0.526	-0.368	-0.57	-0.49
ENSMAUG00000017807.1	KIF21A	1.236951759	1.320195821	1.420617139	1.800330473	1.225891862	1.150559677	0.847996907	1.034919984
ENSMAUG00000017808.1		-0.961	-1	-1	-1	-1	-0.992	-1	-0.929
ENSMAUG00000017809.1	ALDH3B1	2.243059706	2.573374526	2.304803056	2.629939409	2.346247774	1.438825113	0.911499849	1.482332021
ENSMAUG00000017810.1	COMMD3	3.77483976	3.723012396	3.827107662	4.049630768	3.657525683	3.904291405	3.233274539	3.49441561
ENSMAUG00000017811.1	CLDN5	3.590961241	4.567423758	3.374483104	6.272807049	5.426868547	5.266936423	4.61117238	4.99385548
ENSMAUG00000017812.1	EXOSC8	2.780520083	2.751892138	2.851599143	2.728573603	2.700217748	2.522809049	2.280956314	2.365412592
ENSMAUG00000017813.1		7.013037875	7.091054496	7.014288335	6.221432452	6.493134922	6.196292286	5.406604695	5.97349648
ENSMAUG00000017814.1	ZFP58	-0.344	-0.545	-0.584	-0.551	-0.575	-0.442	-0.673	-0.537
ENSMAUG00000017815.1	1700067K01RIK	-0.567	-0.069	-0.229	-0.688	-0.883	-0.862	-0.795	-0.663
ENSMAUG00000017816.1	UVSSA	0.788268083	0.822934048	1.020057652	1.151209393	0.515005916	0.778208576	0.586884813	0.679874148
ENSMAUG00000017817.1	CCNB2	2.81393507	3.119522185	3.085934473	0.221567789	0.961993677	-0.52	-0.591	-0.463
ENSMAUG00000017818.1		-0.827	-0.433	-0.469	-0.647	-0.04	-0.653	-0.705	-0.352
ENSMAUG00000017819.1	PKHD1	-0.882	-0.934	-0.931	-0.996	-0.999	-0.996	-0.998	-0.991
ENSMAUG00000017820.1	PYROXD2	-0.803	-0.546	-0.587	-0.318	-0.382	0.138814469	-0.048	0.700439718
ENSMAUG00000017821.1		2.882447416	1.631337144	2.227124934	0.121678557	-1	0.970117398	-1	2.084744621
ENSMAUG00000017822.1		-0.621	-0.725	-0.011	-1	-0.749	-0.627	-1	-0.7
ENSMAUG00000017823.1		-0.96	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017824.1	PRDM13	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000017825.1	FAR2	-0.572	-0.58	-0.762	-0.819	-0.736	-0.816	-0.774	-0.783
ENSMAUG00000017826.1	AKR1C14	0.614474283	0.111031312	-0.203	1.371837617	0.717210299	0.99494171	0.970853654	0.818850561
ENSMAUG00000017827.1	FAM83G	-0.557	-0.476	-0.128	-0.192	-0.661	-0.444	-0.699	-0.543
ENSMAUG00000017828.1		7.580914275	7.589658636	7.394128242	5.187213489	6.105489516	4.794363876	4.391424049	4.472942604
ENSMAUG00000017829.1		0.65718266	0.50589093	0.988412026	1.930169608	1.531069493	1.94373383	0.770617647	1.550408193
ENSMAUG00000017830.1	WASHC5	2.563890277	2.497484631	2.949908398	2.661977568	2.113700499	2.526319258	1.724213687	2.270229907
ENSMAUG00000017831.1	PHF8	1.783666181	1.864334741	1.956056652	2.21350282	1.34879896	1.872237774	1.564622052	1.73508887
ENSMAUG00000017832.1	CDA	1.469365054	1.24610401	1.803227036	-0.885	-0.451	-0.771	-0.711	-0.817
ENSMAUG00000017833.1	CDK2AP2	2.999639281	3.298951516	3.212102372	3.538538164	3.129283017	3.194402292	3.379066399	3.535182046
ENSMAUG00000017834.1	SLC25A15	-0.606	-0.422	-0.284	-0.17	-0.652	-0.259	-0.583	-0.502
ENSMAUG00000017835.1		-0.58	-0.307	-0.524	0.790772038	-0.853	0.079975377	0.34596403	0.031395196
ENSMAUG00000017836.1	ENAH	1.635986504	1.997111721	2.383773402	2.867303454	2.196921734	2.296604239	1.838346737	1.89917563
ENSMAUG00000017837.1	WNT8B	-0.978	-0.905	-0.95	-0.83	-0.815	-0.979	-0.821	-0.741
ENSMAUG00000017838.1	SUMO2	6.178634976	6.262959264	6.510598036	6.648609245	5.937650414	6.089604078	5.292818552	5.645182859
